id,date,user,department,software,seats,amount
8793,2023-01-08 14:30:15 +0530,Priya Koothrappali,Sales,Slack,2,20
8794,2022-07-25 23:55:13 +0530,Barry Kripke,Customer Success,Apple,5,100
8795,2022-12-06 16:19:51 +0530,Emily Sweeney,HR,Google,5,10
8796,2023-01-23 04:16:20 +0530,Wil Wheaton,Marketting,Google,5,10
8797,2022-10-26 07:42:28 +0530,Amy Farrah Fowler,Tech,Discord,1,1
8798,2022-08-14 04:04:55 +0530,Sheldon Cooper,Tech,Google,5,10
8799,2022-11-02 08:27:02 +0530,Leonard Hofstadter,Tech,Github,3,12
8800,2022-12-03 14:08:12 +0530,Dr. V.M. Koothrappali,Marketting,Discord,4,4
8801,2022-12-05 02:18:40 +0530,Leonard Hofstadter,Tech,Sentry,2,10
8802,2022-12-22 12:41:05 +0530,Denise,HR,Figma,5,70
8803,2022-08-06 01:15:57 +0530,Priya Koothrappali,Sales,Zapier,4,16
8804,2022-08-26 15:07:58 +0530,Emily Sweeney,HR,Google,5,10
8805,2023-04-11 20:02:12 +0530,Dr. Beverly Hofstadter,Sales,Zapier,5,20
8806,2022-06-04 10:22:22 +0530,Rostenkowski,Tech,Teams,1,5
8807,2023-01-29 05:51:33 +0530,Denise,HR,Fullstory,5,55
8808,2022-06-02 05:03:43 +0530,Emily Sweeney,HR,Appolo,1,17
8809,2022-07-30 19:08:56 +0530,Wil Wheaton,Marketting,Notion,4,28
8810,2023-01-27 23:27:28 +0530,Barry Kripke,Customer Success,Sentry,3,15
8811,2022-06-05 11:37:31 +0530,Dr. Beverly Hofstadter,Sales,Teams,2,10
8812,2022-06-26 14:15:33 +0530,Denise,HR,Teams,4,20
8813,2022-09-11 16:57:31 +0530,Wil Wheaton,Marketting,Outplay,4,48
8814,2022-09-29 08:15:30 +0530,Denise,HR,Teams,1,5
8815,2022-06-06 12:15:37 +0530,Emily Sweeney,HR,Sentry,5,25
8816,2022-07-26 00:44:17 +0530,Dr. Beverly Hofstadter,Sales,Sentry,4,20
8817,2022-12-06 23:58:10 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,4,72
8818,2023-05-06 07:23:36 +0530,Dr. Beverly Hofstadter,Sales,Figma,4,56
8819,2022-11-26 09:35:33 +0530,Leslie Winkle,Tech,Apple,3,60
8820,2022-08-05 19:45:04 +0530,Wil Wheaton,Marketting,Outplay,5,60
8821,2022-09-16 23:05:34 +0530,Barry Kripke,Customer Success,Zoho Crm,2,36
8822,2022-09-14 22:24:30 +0530,Dr. V.M. Koothrappali,Marketting,Apple,5,100
8823,2023-05-01 06:02:16 +0530,Sheldon Cooper,Tech,Sentry,5,25
8824,2023-04-22 02:38:54 +0530,Rostenkowski,Tech,Slack,4,40
8825,2022-06-25 06:14:47 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,3,54
8826,2022-08-11 13:27:29 +0530,Denise,HR,Figma,3,42
8827,2023-04-10 15:29:34 +0530,Rostenkowski,Tech,Outplay,2,24
8828,2023-01-22 21:28:03 +0530,Bert Kibbler,Customer Success,Zoho Crm,4,72
8829,2023-04-18 07:22:59 +0530,Amy Farrah Fowler,Tech,Slack,5,50
8830,2022-09-18 12:53:48 +0530,Wil Wheaton,Marketting,Teams,3,15
8831,2023-01-16 16:18:36 +0530,Leonard Hofstadter,Tech,Google,1,2
8832,2022-11-30 22:51:11 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,2,36
8833,2022-10-25 23:13:49 +0530,Wil Wheaton,Marketting,Height,2,6
8834,2022-06-26 20:49:02 +0530,Leonard Hofstadter,Tech,Height,4,12
8835,2023-04-04 04:23:54 +0530,Amy Farrah Fowler,Tech,Figma,4,56
8836,2022-06-27 16:07:33 +0530,Amy Farrah Fowler,Tech,Appolo,2,34
8837,2022-12-03 06:11:38 +0530,Denise,HR,Notion,1,7
8838,2022-12-23 00:19:08 +0530,Leonard Hofstadter,Tech,Google,3,6
8839,2022-10-21 22:34:56 +0530,Emily Sweeney,HR,Height,1,3
8840,2023-01-29 02:51:48 +0530,Leslie Winkle,Tech,Figma,2,28
8841,2022-11-27 01:58:17 +0530,Leslie Winkle,Tech,Outplay,4,48
8842,2023-01-19 15:36:53 +0530,Leonard Hofstadter,Tech,Height,3,9
8843,2022-08-22 02:28:32 +0530,Wil Wheaton,Marketting,Notion,3,21
8844,2022-06-01 05:48:28 +0530,Leonard Hofstadter,Tech,Zapier,1,4
8845,2022-05-28 20:23:00 +0530,Barry Kripke,Customer Success,Circleci,4,36
8846,2022-08-19 09:25:26 +0530,Rostenkowski,Tech,Apple,1,20
8847,2022-08-16 06:14:02 +0530,Emily Sweeney,HR,Figma,1,14
8848,2022-09-03 02:16:52 +0530,Sheldon Cooper,Tech,Discord,5,5
8849,2023-03-26 16:46:02 +0530,Bert Kibbler,Customer Success,Zapier,5,20
8850,2022-07-31 13:08:20 +0530,Leslie Winkle,Tech,Teams,4,20
8851,2022-09-19 09:18:08 +0530,Leonard Hofstadter,Tech,Fullstory,4,44
8852,2022-07-04 15:35:48 +0530,Amy Farrah Fowler,Tech,Teams,2,10
8853,2022-09-14 23:44:30 +0530,Emily Sweeney,HR,Slack,2,20
8854,2022-09-22 21:08:20 +0530,Sheldon Cooper,Tech,Height,3,9
8855,2022-05-11 14:33:14 +0530,Sheldon Cooper,Tech,Fullstory,3,33
8856,2022-05-29 21:59:08 +0530,Leonard Hofstadter,Tech,Github,3,12
8857,2023-04-26 10:28:27 +0530,Leonard Hofstadter,Tech,Outplay,4,48
8858,2022-11-06 12:55:41 +0530,Dr. V.M. Koothrappali,Marketting,Google,5,10
8859,2022-10-12 22:27:41 +0530,Wil Wheaton,Marketting,Discord,2,2
8860,2022-08-26 21:07:57 +0530,Priya Koothrappali,Sales,Apple,5,100
8861,2022-09-03 13:43:31 +0530,Priya Koothrappali,Sales,Notion,5,35
8862,2022-08-04 16:07:18 +0530,Leonard Hofstadter,Tech,Zoho Crm,2,36
8863,2023-03-20 15:46:54 +0530,Wil Wheaton,Marketting,Height,1,3
8864,2023-01-02 16:23:12 +0530,Wil Wheaton,Marketting,Teams,2,10
8865,2022-05-17 21:13:16 +0530,Wil Wheaton,Marketting,Slack,4,40
8866,2023-04-26 11:52:56 +0530,Leslie Winkle,Tech,Fullstory,5,55
8867,2023-03-23 20:31:20 +0530,Rostenkowski,Tech,Slack,5,50
8868,2023-02-27 20:27:22 +0530,Emily Sweeney,HR,Zapier,3,12
8869,2022-11-05 14:44:42 +0530,Leslie Winkle,Tech,Figma,2,28
8870,2022-06-14 03:33:56 +0530,Sheldon Cooper,Tech,Github,4,16
8871,2022-07-09 01:25:15 +0530,Priya Koothrappali,Sales,Outplay,2,24
8872,2022-06-17 03:44:40 +0530,Sheldon Cooper,Tech,Teams,3,15
8873,2022-05-17 05:45:14 +0530,Priya Koothrappali,Sales,Outplay,2,24
8874,2022-05-23 20:42:29 +0530,Rostenkowski,Tech,Github,1,4
8875,2022-10-01 15:46:30 +0530,Sheldon Cooper,Tech,Github,1,4
8876,2022-09-08 15:32:03 +0530,Rostenkowski,Tech,Sentry,3,15
8877,2022-06-25 07:49:55 +0530,Emily Sweeney,HR,Circleci,3,27
8878,2023-03-10 11:41:30 +0530,Dr. V.M. Koothrappali,Marketting,Github,4,16
8879,2022-05-18 22:32:27 +0530,Dr. Beverly Hofstadter,Sales,Height,3,9
8880,2022-08-05 04:54:28 +0530,Rostenkowski,Tech,Slack,3,30
8881,2023-04-06 22:30:57 +0530,Priya Koothrappali,Sales,Slack,4,40
8882,2023-05-01 19:43:57 +0530,Leonard Hofstadter,Tech,Notion,4,28
8883,2022-10-25 18:15:21 +0530,Emily Sweeney,HR,Notion,4,28
8884,2022-09-01 05:48:09 +0530,Emily Sweeney,HR,Apple,5,100
8885,2022-09-06 06:26:26 +0530,Priya Koothrappali,Sales,Outplay,5,60
8886,2023-04-10 06:33:24 +0530,Barry Kripke,Customer Success,Slack,2,20
8887,2023-02-20 04:50:41 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,2,22
8888,2023-04-24 07:53:05 +0530,Barry Kripke,Customer Success,Teams,5,25
8889,2023-01-06 00:36:28 +0530,Rostenkowski,Tech,Notion,1,7
8890,2022-10-30 00:10:05 +0530,Leonard Hofstadter,Tech,Height,5,15
8891,2023-01-31 00:03:49 +0530,Leonard Hofstadter,Tech,Teams,2,10
8892,2022-08-21 22:13:16 +0530,Denise,HR,Zoho Crm,3,54
8893,2022-10-14 07:02:58 +0530,Denise,HR,Circleci,3,27
8894,2023-01-20 18:39:23 +0530,Leslie Winkle,Tech,Discord,1,1
8895,2023-02-15 05:24:37 +0530,Wil Wheaton,Marketting,Zapier,1,4
8896,2022-07-08 17:21:43 +0530,Leonard Hofstadter,Tech,Height,4,12
8897,2022-11-20 22:05:06 +0530,Dr. V.M. Koothrappali,Marketting,Slack,2,20
8898,2023-03-31 02:09:53 +0530,Sheldon Cooper,Tech,Outplay,4,48
8899,2022-09-14 02:29:11 +0530,Leslie Winkle,Tech,Teams,1,5
8900,2022-08-24 15:27:20 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,4,72
8901,2023-03-21 00:01:48 +0530,Leslie Winkle,Tech,Fullstory,1,11
8902,2022-12-11 14:21:07 +0530,Rostenkowski,Tech,Slack,5,50
8903,2023-01-29 05:32:31 +0530,Dr. V.M. Koothrappali,Marketting,Teams,4,20
8904,2023-03-11 00:27:52 +0530,Denise,HR,Appolo,4,68
8905,2022-08-31 10:00:26 +0530,Emily Sweeney,HR,Fullstory,1,11
8906,2022-09-06 18:16:01 +0530,Denise,HR,Outplay,2,24
8907,2023-01-25 02:11:48 +0530,Emily Sweeney,HR,Github,2,8
8908,2022-09-05 23:37:56 +0530,Leonard Hofstadter,Tech,Circleci,4,36
8909,2022-07-07 16:12:50 +0530,Dr. Beverly Hofstadter,Sales,Height,4,12
8910,2023-03-09 01:54:33 +0530,Priya Koothrappali,Sales,Google,5,10
8911,2023-01-03 05:21:40 +0530,Amy Farrah Fowler,Tech,Figma,1,14
8912,2022-08-07 22:38:38 +0530,Bert Kibbler,Customer Success,Appolo,1,17
8913,2023-01-04 01:12:24 +0530,Barry Kripke,Customer Success,Teams,3,15
8914,2023-01-05 19:58:41 +0530,Sheldon Cooper,Tech,Notion,2,14
8915,2022-11-06 06:02:33 +0530,Dr. Beverly Hofstadter,Sales,Github,4,16
8916,2022-08-21 12:15:48 +0530,Wil Wheaton,Marketting,Notion,4,28
8917,2022-05-29 16:12:54 +0530,Rostenkowski,Tech,Zoho Crm,1,18
8918,2023-03-23 00:28:48 +0530,Priya Koothrappali,Sales,Height,1,3
8919,2023-03-25 00:15:31 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,4,48
8920,2022-10-28 02:58:44 +0530,Dr. Beverly Hofstadter,Sales,Height,3,9
8921,2022-10-21 10:07:01 +0530,Denise,HR,Google,3,6
8922,2022-09-22 19:04:35 +0530,Emily Sweeney,HR,Apple,5,100
8923,2023-03-31 16:30:08 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,3,36
8924,2022-06-19 23:58:41 +0530,Priya Koothrappali,Sales,Google,1,2
8925,2022-10-22 07:33:36 +0530,Emily Sweeney,HR,Zapier,1,4
8926,2023-04-19 03:14:45 +0530,Dr. Beverly Hofstadter,Sales,Zapier,1,4
8927,2022-06-02 11:38:58 +0530,Barry Kripke,Customer Success,Circleci,1,9
8928,2023-05-02 03:50:14 +0530,Leslie Winkle,Tech,Outplay,5,60
8929,2023-02-28 01:31:02 +0530,Rostenkowski,Tech,Sentry,2,10
8930,2022-11-27 09:22:46 +0530,Wil Wheaton,Marketting,Circleci,3,27
8931,2022-09-14 19:07:27 +0530,Dr. Beverly Hofstadter,Sales,Outplay,4,48
8932,2022-09-29 04:22:21 +0530,Bert Kibbler,Customer Success,Sentry,3,15
8933,2023-03-29 05:56:59 +0530,Amy Farrah Fowler,Tech,Github,2,8
8934,2022-12-17 22:43:36 +0530,Bert Kibbler,Customer Success,Github,5,20
8935,2022-06-08 23:17:36 +0530,Dr. V.M. Koothrappali,Marketting,Height,4,12
8936,2023-03-03 03:16:20 +0530,Leslie Winkle,Tech,Discord,1,1
8937,2022-10-09 07:56:02 +0530,Rostenkowski,Tech,Appolo,4,68
8938,2022-10-23 03:55:32 +0530,Barry Kripke,Customer Success,Zoho Crm,3,54
8939,2023-03-03 23:58:02 +0530,Emily Sweeney,HR,Appolo,4,68
8940,2023-04-24 18:23:24 +0530,Emily Sweeney,HR,Zapier,3,12
8941,2022-07-16 10:13:45 +0530,Denise,HR,Apple,2,40
8942,2022-10-21 23:40:19 +0530,Priya Koothrappali,Sales,Slack,3,30
8943,2023-04-30 14:32:12 +0530,Leonard Hofstadter,Tech,Zoho Crm,5,90
8944,2023-03-11 00:24:59 +0530,Leslie Winkle,Tech,Slack,5,50
8945,2022-12-03 10:09:48 +0530,Sheldon Cooper,Tech,Discord,1,1
8946,2022-07-09 13:10:21 +0530,Priya Koothrappali,Sales,Discord,4,4
8947,2022-06-16 20:49:02 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,3,33
8948,2023-04-14 04:13:48 +0530,Amy Farrah Fowler,Tech,Zoho Crm,5,90
8949,2023-04-05 18:52:26 +0530,Priya Koothrappali,Sales,Sentry,5,25
8950,2022-10-11 13:54:56 +0530,Leonard Hofstadter,Tech,Discord,5,5
8951,2023-05-06 18:10:08 +0530,Leslie Winkle,Tech,Figma,4,56
8952,2023-04-24 23:39:48 +0530,Emily Sweeney,HR,Circleci,4,36
8953,2023-01-04 08:22:33 +0530,Wil Wheaton,Marketting,Github,2,8
8954,2023-03-29 06:46:00 +0530,Sheldon Cooper,Tech,Teams,5,25
8955,2023-01-14 14:32:00 +0530,Wil Wheaton,Marketting,Google,2,4
8956,2022-12-09 21:00:18 +0530,Denise,HR,Apple,2,40
8957,2022-05-20 20:02:05 +0530,Barry Kripke,Customer Success,Apple,3,60
8958,2023-02-13 01:27:51 +0530,Sheldon Cooper,Tech,Github,3,12
8959,2022-05-19 09:45:08 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,3,51
8960,2022-12-08 15:02:33 +0530,Priya Koothrappali,Sales,Github,1,4
8961,2023-01-23 19:39:50 +0530,Rostenkowski,Tech,Zapier,2,8
8962,2023-05-02 14:55:25 +0530,Dr. Beverly Hofstadter,Sales,Apple,1,20
8963,2022-11-06 22:48:45 +0530,Barry Kripke,Customer Success,Teams,4,20
8964,2023-01-27 00:35:14 +0530,Priya Koothrappali,Sales,Circleci,5,45
8965,2022-06-11 10:13:28 +0530,Rostenkowski,Tech,Fullstory,4,44
8966,2022-09-18 05:16:51 +0530,Rostenkowski,Tech,Slack,2,20
8967,2023-04-30 00:40:06 +0530,Wil Wheaton,Marketting,Zapier,4,16
8968,2022-10-28 23:27:03 +0530,Denise,HR,Fullstory,1,11
8969,2022-08-31 12:44:11 +0530,Rostenkowski,Tech,Zapier,2,8
8970,2022-09-19 01:28:06 +0530,Rostenkowski,Tech,Outplay,4,48
8971,2023-01-09 01:21:57 +0530,Barry Kripke,Customer Success,Discord,1,1
8972,2022-07-09 22:07:47 +0530,Leslie Winkle,Tech,Appolo,1,17
8973,2022-11-11 09:24:05 +0530,Leonard Hofstadter,Tech,Google,4,8
8974,2022-11-01 10:39:19 +0530,Denise,HR,Zoho Crm,3,54
8975,2023-01-18 22:08:35 +0530,Sheldon Cooper,Tech,Height,2,6
8976,2022-06-27 05:46:37 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,5,90
8977,2023-04-28 02:16:53 +0530,Bert Kibbler,Customer Success,Circleci,1,9
8978,2022-08-21 08:13:19 +0530,Sheldon Cooper,Tech,Outplay,2,24
8979,2023-03-24 06:28:15 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,4,48
8980,2023-03-01 02:54:00 +0530,Leslie Winkle,Tech,Slack,1,10
8981,2023-02-06 03:14:43 +0530,Amy Farrah Fowler,Tech,Fullstory,1,11
8982,2023-04-26 23:19:19 +0530,Amy Farrah Fowler,Tech,Github,4,16
8983,2022-07-24 08:53:06 +0530,Dr. Beverly Hofstadter,Sales,Sentry,1,5
8984,2022-10-28 01:29:04 +0530,Leslie Winkle,Tech,Outplay,2,24
8985,2022-11-26 01:13:27 +0530,Wil Wheaton,Marketting,Fullstory,3,33
8986,2023-04-05 22:19:02 +0530,Barry Kripke,Customer Success,Teams,5,25
8987,2022-11-16 11:14:38 +0530,Dr. Beverly Hofstadter,Sales,Slack,4,40
8988,2023-04-13 13:46:14 +0530,Dr. Beverly Hofstadter,Sales,Discord,2,2
8989,2022-07-03 05:48:30 +0530,Leonard Hofstadter,Tech,Zoho Crm,5,90
8990,2022-06-13 11:15:24 +0530,Denise,HR,Slack,4,40
8991,2023-04-29 23:30:06 +0530,Amy Farrah Fowler,Tech,Github,1,4
8992,2023-03-24 21:57:00 +0530,Emily Sweeney,HR,Figma,3,42
8993,2022-07-15 14:55:52 +0530,Bert Kibbler,Customer Success,Apple,4,80
8994,2023-03-27 09:07:03 +0530,Amy Farrah Fowler,Tech,Github,5,20
8995,2022-05-15 16:40:09 +0530,Leslie Winkle,Tech,Discord,2,2
8996,2022-10-21 07:21:47 +0530,Bert Kibbler,Customer Success,Figma,2,28
8997,2023-02-05 09:40:47 +0530,Rostenkowski,Tech,Teams,5,25
8998,2022-10-14 04:59:25 +0530,Bert Kibbler,Customer Success,Slack,3,30
8999,2022-11-15 19:35:27 +0530,Rostenkowski,Tech,Apple,4,80
9000,2022-08-01 20:56:24 +0530,Priya Koothrappali,Sales,Circleci,4,36
9001,2023-02-12 05:43:23 +0530,Leslie Winkle,Tech,Appolo,3,51
9002,2022-11-11 07:50:02 +0530,Leonard Hofstadter,Tech,Sentry,5,25
9003,2023-02-19 07:54:55 +0530,Sheldon Cooper,Tech,Google,1,2
9004,2023-03-21 04:19:04 +0530,Sheldon Cooper,Tech,Appolo,4,68
9005,2022-08-29 19:25:57 +0530,Wil Wheaton,Marketting,Github,1,4
9006,2023-04-10 22:52:34 +0530,Sheldon Cooper,Tech,Discord,5,5
9007,2023-03-26 16:39:54 +0530,Dr. V.M. Koothrappali,Marketting,Height,3,9
9008,2023-02-16 16:11:37 +0530,Bert Kibbler,Customer Success,Google,1,2
9009,2022-06-10 05:17:17 +0530,Denise,HR,Github,2,8
9010,2023-01-31 07:55:04 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,4,68
9011,2023-03-22 21:16:11 +0530,Wil Wheaton,Marketting,Circleci,3,27
9012,2022-12-25 02:32:16 +0530,Denise,HR,Notion,4,28
9013,2022-09-29 19:46:27 +0530,Leonard Hofstadter,Tech,Notion,5,35
9014,2023-04-23 01:37:36 +0530,Wil Wheaton,Marketting,Zapier,2,8
9015,2023-02-27 03:22:02 +0530,Barry Kripke,Customer Success,Apple,4,80
9016,2022-10-25 17:02:55 +0530,Dr. Beverly Hofstadter,Sales,Slack,2,20
9017,2022-09-16 18:36:12 +0530,Sheldon Cooper,Tech,Outplay,3,36
9018,2022-11-22 18:15:15 +0530,Wil Wheaton,Marketting,Github,5,20
9019,2023-01-01 01:04:27 +0530,Amy Farrah Fowler,Tech,Outplay,4,48
9020,2022-12-14 07:16:50 +0530,Barry Kripke,Customer Success,Discord,3,3
9021,2022-07-29 10:57:56 +0530,Sheldon Cooper,Tech,Teams,3,15
9022,2022-06-03 13:30:30 +0530,Leslie Winkle,Tech,Circleci,5,45
9023,2023-03-10 18:26:31 +0530,Rostenkowski,Tech,Height,4,12
9024,2023-02-10 16:38:36 +0530,Denise,HR,Fullstory,5,55
9025,2022-10-10 12:26:53 +0530,Emily Sweeney,HR,Circleci,5,45
9026,2023-02-05 14:54:14 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,3,12
9027,2022-06-15 18:35:57 +0530,Dr. V.M. Koothrappali,Marketting,Height,1,3
9028,2023-01-24 17:23:43 +0530,Wil Wheaton,Marketting,Google,4,8
9029,2022-07-14 09:01:52 +0530,Leonard Hofstadter,Tech,Circleci,5,45
9030,2022-05-24 17:24:24 +0530,Emily Sweeney,HR,Figma,1,14
9031,2023-04-30 12:59:21 +0530,Sheldon Cooper,Tech,Discord,1,1
9032,2022-11-19 06:55:08 +0530,Bert Kibbler,Customer Success,Zoho Crm,3,54
9033,2023-02-02 19:53:07 +0530,Dr. Beverly Hofstadter,Sales,Github,1,4
9034,2023-02-14 07:37:15 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,2,22
9035,2022-07-25 03:47:32 +0530,Bert Kibbler,Customer Success,Circleci,3,27
9036,2022-10-13 14:34:49 +0530,Priya Koothrappali,Sales,Fullstory,5,55
9037,2022-09-24 00:00:03 +0530,Sheldon Cooper,Tech,Github,3,12
9038,2023-03-09 20:20:07 +0530,Bert Kibbler,Customer Success,Zapier,2,8
9039,2022-09-29 15:36:33 +0530,Priya Koothrappali,Sales,Discord,3,3
9040,2022-11-07 06:59:35 +0530,Denise,HR,Github,3,12
9041,2022-08-16 16:06:00 +0530,Bert Kibbler,Customer Success,Slack,3,30
9042,2022-06-17 21:45:05 +0530,Barry Kripke,Customer Success,Teams,2,10
9043,2022-12-18 22:05:01 +0530,Dr. V.M. Koothrappali,Marketting,Height,1,3
9044,2022-09-16 04:20:03 +0530,Dr. Beverly Hofstadter,Sales,Circleci,1,9
9045,2022-10-01 05:17:10 +0530,Dr. V.M. Koothrappali,Marketting,Outplay,3,36
9046,2022-07-16 15:59:47 +0530,Bert Kibbler,Customer Success,Apple,4,80
9047,2022-05-19 12:35:18 +0530,Bert Kibbler,Customer Success,Zoho Crm,2,36
9048,2023-03-04 23:39:08 +0530,Leonard Hofstadter,Tech,Outplay,1,12
9049,2023-04-04 13:56:51 +0530,Wil Wheaton,Marketting,Figma,5,70
9050,2022-05-17 00:27:03 +0530,Leonard Hofstadter,Tech,Figma,2,28
9051,2022-05-15 10:53:38 +0530,Dr. V.M. Koothrappali,Marketting,Height,1,3
9052,2022-05-21 04:11:13 +0530,Rostenkowski,Tech,Appolo,5,85
9053,2022-08-26 00:18:08 +0530,Priya Koothrappali,Sales,Discord,2,2
9054,2022-09-21 14:23:48 +0530,Barry Kripke,Customer Success,Sentry,1,5
9055,2022-06-16 17:07:44 +0530,Denise,HR,Google,1,2
9056,2023-04-02 21:25:15 +0530,Leslie Winkle,Tech,Outplay,2,24
9057,2022-08-18 10:49:57 +0530,Leonard Hofstadter,Tech,Appolo,4,68
9058,2022-10-12 14:30:44 +0530,Priya Koothrappali,Sales,Google,4,8
9059,2022-12-01 07:54:31 +0530,Amy Farrah Fowler,Tech,Slack,3,30
9060,2022-12-11 15:08:04 +0530,Priya Koothrappali,Sales,Sentry,1,5
9061,2022-07-02 08:00:38 +0530,Leonard Hofstadter,Tech,Discord,5,5
9062,2023-01-06 13:06:13 +0530,Rostenkowski,Tech,Teams,4,20
9063,2022-07-31 16:47:23 +0530,Leslie Winkle,Tech,Circleci,2,18
9064,2022-05-26 11:28:44 +0530,Sheldon Cooper,Tech,Height,1,3
9065,2022-08-15 23:29:04 +0530,Denise,HR,Discord,1,1
9066,2023-01-01 22:17:51 +0530,Sheldon Cooper,Tech,Zoho Crm,4,72
9067,2023-04-07 03:19:08 +0530,Leonard Hofstadter,Tech,Sentry,3,15
9068,2023-01-06 14:57:40 +0530,Wil Wheaton,Marketting,Height,4,12
9069,2022-06-26 06:11:35 +0530,Emily Sweeney,HR,Notion,4,28
9070,2022-06-18 07:13:39 +0530,Priya Koothrappali,Sales,Google,2,4
9071,2022-10-23 07:39:13 +0530,Amy Farrah Fowler,Tech,Sentry,4,20
9072,2023-01-26 13:28:52 +0530,Priya Koothrappali,Sales,Apple,5,100
9073,2022-08-31 10:12:00 +0530,Bert Kibbler,Customer Success,Zoho Crm,2,36
9074,2023-02-10 00:47:57 +0530,Barry Kripke,Customer Success,Fullstory,1,11
9075,2022-08-02 11:36:47 +0530,Amy Farrah Fowler,Tech,Apple,1,20
9076,2023-02-06 00:05:17 +0530,Leslie Winkle,Tech,Discord,4,4
9077,2022-12-16 18:12:48 +0530,Barry Kripke,Customer Success,Sentry,3,15
9078,2023-04-24 09:22:48 +0530,Amy Farrah Fowler,Tech,Discord,4,4
9079,2022-09-08 14:17:13 +0530,Barry Kripke,Customer Success,Slack,5,50
9080,2023-02-13 13:04:38 +0530,Rostenkowski,Tech,Teams,3,15
9081,2022-09-05 10:53:56 +0530,Barry Kripke,Customer Success,Figma,1,14
9082,2022-06-25 08:06:34 +0530,Emily Sweeney,HR,Slack,4,40
9083,2023-04-17 17:54:31 +0530,Bert Kibbler,Customer Success,Teams,3,15
9084,2023-04-05 08:10:44 +0530,Amy Farrah Fowler,Tech,Circleci,3,27
9085,2022-08-10 07:01:39 +0530,Leslie Winkle,Tech,Zapier,2,8
9086,2023-01-08 16:27:37 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,3,51
9087,2022-05-11 09:42:43 +0530,Leonard Hofstadter,Tech,Zapier,4,16
9088,2022-05-14 08:20:41 +0530,Dr. V.M. Koothrappali,Marketting,Height,1,3
9089,2023-01-20 12:21:12 +0530,Dr. Beverly Hofstadter,Sales,Sentry,2,10
9090,2022-12-04 07:17:59 +0530,Bert Kibbler,Customer Success,Discord,4,4
9091,2023-01-03 03:31:46 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,1,5
9092,2023-03-29 04:32:31 +0530,Barry Kripke,Customer Success,Circleci,2,18
9093,2022-07-07 23:26:29 +0530,Rostenkowski,Tech,Circleci,1,9
9094,2022-10-22 11:45:52 +0530,Dr. Beverly Hofstadter,Sales,Discord,4,4
9095,2022-11-06 12:15:16 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,4,16
9096,2023-02-24 08:41:34 +0530,Leslie Winkle,Tech,Discord,4,4
9097,2022-07-26 20:55:24 +0530,Rostenkowski,Tech,Apple,5,100
9098,2023-04-10 12:31:10 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,1,5
9099,2023-03-11 09:26:52 +0530,Dr. V.M. Koothrappali,Marketting,Notion,5,35
9100,2023-01-29 06:16:37 +0530,Amy Farrah Fowler,Tech,Circleci,4,36
9101,2022-10-12 22:43:29 +0530,Priya Koothrappali,Sales,Figma,3,42
9102,2023-04-25 12:52:58 +0530,Dr. V.M. Koothrappali,Marketting,Github,4,16
9103,2022-11-05 11:19:20 +0530,Sheldon Cooper,Tech,Zoho Crm,3,54
9104,2023-02-22 15:52:13 +0530,Barry Kripke,Customer Success,Circleci,2,18
9105,2023-03-31 03:23:12 +0530,Wil Wheaton,Marketting,Sentry,1,5
9106,2022-08-22 02:10:05 +0530,Leonard Hofstadter,Tech,Zapier,2,8
9107,2022-07-22 07:46:04 +0530,Leonard Hofstadter,Tech,Outplay,1,12
9108,2022-08-06 01:49:27 +0530,Amy Farrah Fowler,Tech,Zapier,5,20
9109,2022-07-26 16:55:52 +0530,Leonard Hofstadter,Tech,Fullstory,5,55
9110,2022-07-21 00:31:57 +0530,Bert Kibbler,Customer Success,Teams,3,15
9111,2022-05-14 09:06:19 +0530,Amy Farrah Fowler,Tech,Zoho Crm,3,54
9112,2022-08-16 20:41:25 +0530,Dr. Beverly Hofstadter,Sales,Github,3,12
9113,2022-09-04 01:28:01 +0530,Emily Sweeney,HR,Slack,4,40
9114,2022-07-30 03:18:59 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,4,16
9115,2023-03-25 17:09:35 +0530,Denise,HR,Slack,2,20
9116,2022-05-15 04:37:21 +0530,Leslie Winkle,Tech,Slack,5,50
9117,2022-08-31 12:42:05 +0530,Amy Farrah Fowler,Tech,Notion,5,35
9118,2023-04-15 18:13:55 +0530,Wil Wheaton,Marketting,Discord,5,5
